parish,ward,precinct,poll_place_name,poll_place_location,office,district,city
Assumption,6,1/1,ST BENEDICT DE MOORE CHURCH HALL,5479 HWY 1,REP,60,BERTRANDVILLE
Assumption,6,1/0,ST BENEDICT DE MOORE CHURCH HALL,5479 HWY 1,REP,60,BERTRANDVILLE
Assumption,6,1/2,ST BENEDICT DE MOORE CHURCH HALL,5479 HWY 1,REP,60,BERTRANDVILLE
Assumption,6,1/3,ST BENEDICT DE MOORE CHURCH HALL,5479 HWY 1,REP,60,BERTRANDVILLE
Assumption,7,1/1,BELLE ROSE MIDDLE SCHOOL,7177 HWY 1,REP,60,BELLE ROSE
Assumption,7,1/0,BELLE ROSE MIDDLE SCHOOL,7177 HWY 1,REP,60,BELLE ROSE
Assumption,7,1/2,BELLE ROSE MIDDLE SCHOOL,7177 HWY 1,REP,60,BELLE ROSE
Assumption,7,1/3,ASSUMPTION PARISH LIBRARY-PIERRE PART,2800 HWY 70 SOUTH,REP,60,PIERRE PART
Assumption,8,1/1,ASSUMPTION PARISH LIBRARY-PIERRE PART,2800 HWY 70 SOUTH,REP,60,PIERRE PART
Assumption,8,1/0,ASSUMPTION PARISH LIBRARY-PIERRE PART,2800 HWY 70 SOUTH,REP,60,PIERRE PART
Assumption,9,1/1,PIERRE PART MIDDLE SCHOOL,3321 HWY 70 SOUTH,REP,60,PIERRE PART
Assumption,9,1/0,PIERRE PART MIDDLE SCHOOL,3321 HWY 70 SOUTH,REP,60,PIERRE PART
Iberville,0,1/1,WHITE CASTLE COMMUNITY CENTER,32711 BOWIE ST,REP,60,WHITE CASTLE
Iberville,0,1/3,WHITE CASTLE COMMUNITY CENTER,32711 BOWIE ST,REP,60,WHITE CASTLE
Iberville,0,1/4,WHITE CASTLE COUNCIL ON AGING,34625 K C DRIVE,REP,60,WHITE CASTLE
Iberville,0,1/5,BAYOU SORREL-BAYOU PIGEON FIRE STATION,35575 HWY 75,REP,60,PLAQUEMINE
Iberville,0,1/6,BAYOU GOULA VOL FIRE DEPT,56700 CPL HERMAN BROWN JR DR,REP,60,BAYOU GOULA
Iberville,0,1/7,BAYOU GOULA VOL FIRE DEPT,56700 CPL HERMAN BROWN JR DR,REP,60,BAYOU GOULA
Iberville,0,1/9,ST GABRIEL COMMUNITY CENTER,1400 GORDON LEBLANC DR,REP,60,ST GABRIEL
Iberville,0,1/10,ST GABRIEL COMMUNITY CENTER,1400 GORDON LEBLANC DR,REP,60,ST GABRIEL
Iberville,0,10B,ST GABRIEL COMMUNITY CENTER,1400 GORDON LEBLANC DR,REP,60,ST GABRIEL
Iberville,0,1/11,RECREATION BUILDING,5470 WILLIAM ST,REP,60,ST GABRIEL
Iberville,0,1/12,GILLIS LONG HANSEN DISEASE CTR,5445 POINT CLAIR RD,REP,60,CARVILLE
Iberville,0,1/13,MSA WEST,57955 ST LOUIS RD,REP,60,PLAQUEMINE
Iberville,0,1/14,COPAC GYM-PLAQUEMINE,24130 FERDINAND ST,REP,60,PLAQUEMINE
Iberville,0,14A,COPAC GYM-PLAQUEMINE,24130 FERDINAND ST,REP,60,PLAQUEMINE
Iberville,0,1/15,AMERICAN LEGION POST NUMBER 167,25050 HWY 1,REP,60,PLAQUEMINE
Iberville,0,15A,LIBRARY BUILDING,24605 J GERALD BERRET BLVD,REP,60,PLAQUEMINE
Iberville,0,1/16,IBERVILLE MIDDLE SCHOOL,58650 IRON FARM RD,REP,60,PLAQUEMINE
Iberville,0,1/17,LIBRARY BUILDING,24605 J GERALD BERRET BLVD,REP,60,PLAQUEMINE
Iberville,0,1/18,KNIGHTS OF COLUMBUS,58715 PRICE ST,REP,60,PLAQUEMINE
Iberville,0,1/19,IBERVILLE COUNCIL ON AGING,58105 COURT STREET,REP,60,PLAQUEMINE
Iberville,0,1/20,IBERVILLE COUNCIL ON AGING,58105 COURT STREET,REP,60,PLAQUEMINE
Iberville,0,1/21,BAYOU PLAQUEMINE WATERFRONT PARK,57845 FOUNDRY LN,REP,60,PLAQUEMINE
Iberville,0,1/22,PLAQUEMINE LIONS CLUB,60255 BAYOU JACOB RD,REP,60,PLAQUEMINE
Iberville,0,1/24,CRESCENT SCHOOL,62575 BAYOU RD,REP,60,PLAQUEMINE
Iberville,0,1/25,BAYOU SORREL LIBRARY,33415 HWY 75,REP,60,PLAQUEMINE
Iberville,0,1/26,CRESCENT SCHOOL,62575 BAYOU RD,REP,60,PLAQUEMINE
Iberville,0,1/27,BAYOU BLUE VOLUNTEER FIRE DEPT,22525 HWY 386,REP,60,GROSSE TETE
Iberville,0,1/28,ROSEDALE TOWN HALL,76535 ROSEDALE RD,REP,60,ROSEDALE
Iberville,0,1/29,GROSSE TETE TOWN HALL,18125 WILLOW ST,REP,60,GROSSE TETE
East Baton Rouge,1,002 A,MELROSE ELEMENTARY,1348 VALCOUR DR,REP,61,BATON ROUGE
East Baton Rouge,1,002 B,MELROSE ELEMENTARY,1348 VALCOUR DR,REP,61,BATON ROUGE
East Baton Rouge,1,1/7,THE DUFROCQ SCHOOL,330 S 19TH ST,REP,61,BATON ROUGE
East Baton Rouge,1,014 A,BELFAIR MONTESSORI MAGNET,4451 FAIRFIELDS AVE,REP,61,BATON ROUGE
East Baton Rouge,1,014 B,BELFAIR MONTESSORI MAGNET,4451 FAIRFIELDS AVE,REP,61,BATON ROUGE
East Baton Rouge,1,1/27,ISTROUMA HIGH SCHOOL,3730 WINBOURNE AVE,REP,61,BATON ROUGE
East Baton Rouge,1,1/28,WINBOURNE ELEM SCHOOL,4503 WINBOURNE AVE,REP,61,BATON ROUGE
East Baton Rouge,1,1/29,ISTROUMA HIGH SCHOOL,3730 WINBOURNE AVE,REP,61,BATON ROUGE
East Baton Rouge,1,1/30,GREENVILLE SUPERINTENDENTS ACADEMY,1645 N FOSTER DR,REP,61,BATON ROUGE
East Baton Rouge,1,031 A,BROOKSTOWN MIDDLE MAGNET ACADEMY,4375 E BROOKSTOWN DR,REP,61,BATON ROUGE
East Baton Rouge,1,031 B,BROOKSTOWN MIDDLE MAGNET ACADEMY,4375 E BROOKSTOWN DR,REP,61,BATON ROUGE
East Baton Rouge,1,032 A,DR MARTIN LUTHER KING COMM CENTER,4142 GUS YOUNG AVE,REP,61,BATON ROUGE
East Baton Rouge,1,032 B,DR MARTIN LUTHER KING COMM CENTER,4142 GUS YOUNG AVE,REP,61,BATON ROUGE
East Baton Rouge,1,2/2,INDEPENDENCE RECREATION CENTER,7505 INDEPENDENCE BLVD,REP,61,BATON ROUGE
East Baton Rouge,1,2/5,MELROSE ELEMENTARY,1348 VALCOUR DR,REP,61,BATON ROUGE
East Baton Rouge,1,037 A,BERNARD TERRACE ELEM SCHOOL,241 EDISON ST,REP,61,BATON ROUGE
East Baton Rouge,1,037 B,BERNARD TERRACE ELEM SCHOOL,241 EDISON ST,REP,61,BATON ROUGE
East Baton Rouge,1,2/9,CATHOLIC HIGH SCHOOL,855 HEARTHSTONE DR,REP,61,BATON ROUGE
East Baton Rouge,1,2/19,HOWELL PARK ELEM SCHOOL,6125 WINBOURNE AVE,REP,61,BATON ROUGE
East Baton Rouge,1,2/23,VILLA DEL REY ELEM SCHOOL,9765 CUYHANGA PKWY,REP,61,BATON ROUGE
East Baton Rouge,1,2/26,BREC MILTON WOMACK REC CENTER,6201 FLORIDA BLVD,REP,61,BATON ROUGE
East Baton Rouge,1,3/1,WINBOURNE ELEM SCHOOL,4503 WINBOURNE AVE,REP,61,BATON ROUGE
East Baton Rouge,1,3/2,HOWELL PARK ELEM SCHOOL,6125 WINBOURNE AVE,REP,61,BATON ROUGE
East Baton Rouge,1,063 A,GREENVILLE SUPERINTENDENTS ACADEMY,1645 N FOSTER DR,REP,61,BATON ROUGE
East Baton Rouge,1,063 B,GREENVILLE SUPERINTENDENTS ACADEMY,1645 N FOSTER DR,REP,61,BATON ROUGE
East Baton Rouge,1,3/4,WESTDALE MIDDLE SCHOOL,5620 CLAYCUT RD,REP,61,BATON ROUGE
East Baton Rouge,1,078 A,PARK FOREST MIDDLE SCHOOL,3760 ALETHA DR,REP,61,BATON ROUGE
East Baton Rouge,1,078 B,PARK FOREST MIDDLE SCHOOL,3760 ALETHA DR,REP,61,BATON ROUGE
East Baton Rouge,1,4/2,GLEN OAKS PARK ELEM SCHOOL,5656 LANIER DR,REP,61,BATON ROUGE
East Baton Rouge,1,4/5,VILLA DEL REY ELEM SCHOOL,9765 CUYHANGA PKWY,REP,61,BATON ROUGE
East Baton Rouge,1,104 A,INDEPENDENCE RECREATION CENTER,7505 INDEPENDENCE BLVD,REP,61,BATON ROUGE
East Baton Rouge,1,104 B,INDEPENDENCE RECREATION CENTER,7505 INDEPENDENCE BLVD,REP,61,BATON ROUGE
East Baton Rouge,1,1/11,CADILLAC STREET PARK REC CENTER,6117 CADILLAC ST.,REP,62,BATON ROUGE
East Baton Rouge,1,3/24,CADILLAC STREET PARK REC CENTER,6117 CADILLAC ST.,REP,62,BATON ROUGE
East Baton Rouge,2,1/3,BROWNSFIELD VOL FIRE STATION,6850 KENT DR,REP,62,BAKER
East Baton Rouge,2,010 A,FOSTER ROAD BAPTIST CHURCH,11333 FOSTER RD,REP,62,BATON ROUGE
East Baton Rouge,2,010 B,FOSTER ROAD BAPTIST CHURCH,11333 FOSTER RD,REP,62,BATON ROUGE
East Baton Rouge,2,1/11,SHARON HILLS ELEM SCHOOL,6450 GUYNELL DR,REP,62,BATON ROUGE
East Baton Rouge,2,012 A,FOSTER ROAD BAPTIST CHURCH,11333 FOSTER RD,REP,62,BATON ROUGE
East Baton Rouge,2,012 B,FOSTER ROAD BAPTIST CHURCH,11333 FOSTER RD,REP,62,BATON ROUGE
East Baton Rouge,2,014 A,NORTHWESTERN MIDDLE SCHOOL,5200 E CENTRAL AVE,REP,62,ZACHARY
East Baton Rouge,2,014 B,NORTHWESTERN MIDDLE SCHOOL,5200 E CENTRAL AVE,REP,62,ZACHARY
East Baton Rouge,2,1/15,WHITE HILLS ELEM SCHOOL,5300 BENTLEY DR,REP,62,BAKER
East Baton Rouge,2,017 A,BAKER TOWN HALL,3325 GROOM RD,REP,62,BAKER
East Baton Rouge,2,017 B,BAKER TOWN HALL,3325 GROOM RD,REP,62,BAKER
East Baton Rouge,2,025 A,PARK RIDGE ACADEMIC MAGNET SCHOOL,5905 GROOM ROAD,REP,62,BATON ROUGE
East Baton Rouge,2,025 B,PARK RIDGE ACADEMIC MAGNET SCHOOL,5905 GROOM ROAD,REP,62,BATON ROUGE
East Baton Rouge,2,1/26,GRACE BAPTIST CHURCH,4626 RUSH DR,REP,62,ZACHARY
East Baton Rouge,2,1/28,NORTHWESTERN MIDDLE SCHOOL,5200 E CENTRAL AVE,REP,62,ZACHARY
East Feliciana,0,1/1,SLAUGHTER TOWN HALL,3337 CHURCH ST,REP,62,SLAUGHTER
East Feliciana,0,1/2,HIGHWAY 68 VOTING BOOTH,2527 HWY 68,REP,62,LINDSAY
East Feliciana,0,1/3,SLAUGHTER TOWN HALL,3337 CHURCH ST,REP,62,SLAUGHTER
East Feliciana,0,03A,ETHEL FIRE STATION,9320 LA HWY 955 E,REP,62,ETHEL
East Feliciana,0,1/4,OLIVE BRANCH FIRE DEPARTMENT,9028 HWY 959,REP,62,SLAUGHTER
East Feliciana,0,04A,OLIVE BRANCH FIRE DEPARTMENT,9028 HWY 959,REP,62,SLAUGHTER
East Feliciana,0,04B,CLINTON MAINTENANCE DEPT,12305 JACKSON ST,REP,62,CLINTON
East Feliciana,0,04C,CLINTON MAINTENANCE DEPT,12305 JACKSON ST,REP,62,CLINTON
East Feliciana,0,1/5,BLUFF CREEK VOLUNTEER FIRE DEP,15456 HWY 959,REP,62,BLUFF CREEK
East Feliciana,0,1/6,JACKSON CIVIC CENTER,2084 HWY 10,REP,62,JACKSON
East Feliciana,0,06A,JACKSON CIVIC CENTER,2084 HWY 10,REP,62,JACKSON
East Feliciana,0,1/7,MCMANUS VOLUNTEER FIRE STATION,5270 LA HWY 10,REP,62,MCMANUS
East Feliciana,0,1/8,ETHEL FIRE STATION,9320 LA HWY 955 E,REP,62,ETHEL
East Feliciana,0,1/9,CLINTON MAINTENANCE DEPT,12305 JACKSON ST,REP,62,CLINTON
East Feliciana,0,1/10,JACKSON CIVIC CENTER,2084 HWY 10,REP,62,JACKSON
East Feliciana,0,10A,JACKSON CIVIC CENTER,2084 HWY 10,REP,62,JACKSON
East Feliciana,0,1/11,MCMANUS VOLUNTEER FIRE STATION,5270 LA HWY 10,REP,62,MCMANUS
East Feliciana,0,1/12,NORWOOD VILLAGE FIRE STATION,13722 ELM ST,REP,62,NORWOOD
East Feliciana,0,12A,THE WILSON VILLAGE FIRE DEPARTMENT,6527 SYCAMORE ST,REP,62,WILSON
East Feliciana,0,1/13,HWY 67 VOTING BOOTH (NORTH),13180 HWY 67,REP,62,CLINTON
East Feliciana,0,13A,CLINTON MAINTENANCE DEPT,12305 JACKSON ST,REP,62,CLINTON
East Feliciana,0,1/14,MAGNOLIA FIRE STATION,7351 SMITH ROAD,REP,62,CLINTON
East Feliciana,0,14C,MAGNOLIA FIRE STATION,7351 SMITH ROAD,REP,62,CLINTON
East Baton Rouge,1,086 A,SCOTLANDVILLE MIDDLE MAGNET SCHOOL,9147 ELM GROVE GARDEN DR.,REP,63,BATON ROUGE
East Baton Rouge,1,086 B,SCOTLANDVILLE MIDDLE MAGNET SCHOOL,9147 ELM GROVE GARDEN DR.,REP,63,BATON ROUGE
East Baton Rouge,1,091 A,RYAN ELEMENTARY SCHOOL,10337 ELM GROVE GARDEN,REP,63,BATON ROUGE
East Baton Rouge,1,091 B,RYAN ELEMENTARY SCHOOL,10337 ELM GROVE GARDEN,REP,63,BATON ROUGE
East Baton Rouge,1,092 A,RYAN ELEMENTARY SCHOOL,10337 ELM GROVE GARDEN,REP,63,BATON ROUGE
East Baton Rouge,1,092 B,RYAN ELEMENTARY SCHOOL,10337 ELM GROVE GARDEN,REP,63,BATON ROUGE
East Baton Rouge,1,4/3,1ST PRES CH OF SCOTLANDVILLE,1246 ROSENWALD RD,REP,63,BATON ROUGE
East Baton Rouge,1,095 A,CRESTWORTH ELEMENTARY SCHOOL,11200 AVENUE F,REP,63,BATON ROUGE
East Baton Rouge,1,095 B,CRESTWORTH ELEMENTARY SCHOOL,11200 AVENUE F,REP,63,BATON ROUGE
East Baton Rouge,1,100 A,F G CLARK ACTIVITY CENTER,163 SOUTHERN UNIVERSITY PL,REP,63,BATON ROUGE
East Baton Rouge,1,100 B,F G CLARK ACTIVITY CENTER,163 SOUTHERN UNIVERSITY PL,REP,63,BATON ROUGE
East Baton Rouge,1,101 A,PROGRESS ELEM SCHOOL,855 PROGRESS RD,REP,63,BATON ROUGE
East Baton Rouge,1,101 B,PROGRESS ELEM SCHOOL,855 PROGRESS RD,REP,63,BATON ROUGE
East Baton Rouge,2,002 A,BAKER HEIGHTS ELEM SCH,3750 HARDING ST,REP,63,BAKER
East Baton Rouge,2,002 B,BAKER HEIGHTS ELEM SCH,3750 HARDING ST,REP,63,BAKER
East Baton Rouge,2,1/4,BAKER MUNICIPAL CENTER AUDITORIUM,3325 GROOM RD,REP,63,BAKER
East Baton Rouge,2,1/5,ZACHARY HIGH SCHOOL,4100 BRONCO LN,REP,63,ZACHARY
East Baton Rouge,2,009 A,BAKER MIDDLE SCHOOL,5903 GROOM RD,REP,63,BAKER
East Baton Rouge,2,009 B,BAKER MIDDLE SCHOOL,5903 GROOM RD,REP,63,BAKER
East Baton Rouge,2,013 A,BAKERFIELD ELEM SCHOOL,2550 SOUTH ST,REP,63,BAKER
East Baton Rouge,2,013 B,BAKERFIELD ELEM SCHOOL,2550 SOUTH ST,REP,63,BAKER
East Baton Rouge,2,018 A,ZACHARY ELEM SCHOOL,3775 HEMLOCK ST,REP,63,ZACHARY
East Baton Rouge,2,018 B,ZACHARY ELEM SCHOOL,3775 HEMLOCK ST,REP,63,ZACHARY
East Baton Rouge,2,1/19,BAKER MUNICIPAL CENTER AUDITORIUM,3325 GROOM RD,REP,63,BAKER
East Baton Rouge,2,1/20,BAKERFIELD ELEM SCHOOL,2550 SOUTH ST,REP,63,BAKER
East Baton Rouge,2,1/21,ROLLINS PLACE ELEMENTARY SCHOOL,4488 ROLLINS PLACE,REP,63,ZACHARY
East Baton Rouge,2,022 A,ALTERNATIVE CENTER AT BEECHWOOD,2555 DESOTO ST,REP,63,BATON ROUGE
East Baton Rouge,2,022 B,ALTERNATIVE CENTER AT BEECHWOOD,2555 DESOTO ST,REP,63,BATON ROUGE
East Baton Rouge,2,1/24,ALSEN BREC RECREATION CTR,601 OLD RAFE MAYER RD,REP,63,BATON ROUGE
East Baton Rouge,2,1/29,ZACHARY HIGH SCHOOL,4100 BRONCO LN,REP,63,ZACHARY
East Baton Rouge,2,1/31,BAKER TOWN HALL,3325 GROOM RD,REP,63,BAKER
East Baton Rouge,2,2/1,BREC CHURCH STREET PARK,3210 CHURCH ST,REP,63,ZACHARY
East Baton Rouge,2,2/3,COPPER MILL ELEMENTARY SCHOOL,1300 INDEPENDENCE BLVD,REP,63,ZACHARY
East Baton Rouge,2,2/4,ROLLINS PLACE ELEMENTARY SCHOOL,4488 ROLLINS PLACE,REP,63,ZACHARY
East Baton Rouge,2,036 A,ZACHARY BRANCH LIBRARY,1900 CHURCH ST,REP,63,ZACHARY
East Baton Rouge,2,036 B,ZACHARY BRANCH LIBRARY,1900 CHURCH ST,REP,63,ZACHARY
East Baton Rouge,2,2/6,BREC CHURCH STREET PARK,3210 CHURCH ST,REP,63,ZACHARY
East Baton Rouge,2,2/7,COPPER MILL ELEMENTARY SCHOOL,1300 INDEPENDENCE BLVD,REP,63,ZACHARY
East Baton Rouge,2,006 A,NORTHEAST ELEM SCHOOL,13801 PRIDE PORT HUDSON RD,REP,64,PRIDE
East Baton Rouge,2,006 B,NORTHEAST ELEM SCHOOL,13801 PRIDE PORT HUDSON RD,REP,64,PRIDE
East Baton Rouge,2,007 A,GAS UTILITY DISTRICT 1,10633 ZACHARY-DEERFORD RD,REP,64,ZACHARY
East Baton Rouge,2,007 B,GAS UTILITY DISTRICT 1,10633 ZACHARY-DEERFORD RD,REP,64,ZACHARY
Livingston,0,1/1,N LIVE OAK ELEMENTARY SCHOOL,36605 OUTBACK RD,REP,64,DENHAM SPRINGS
Livingston,0,01A,N LIVE OAK ELEMENTARY SCHOOL,36605 OUTBACK RD,REP,64,DENHAM SPRINGS
Livingston,0,01B,LIVE OAK ELEMENTARY SCHOOL CAFETERIA,35194 OLD LA HWY 16,REP,64,DENHAM SPRINGS
Livingston,0,01C,LIVE OAK ELEMENTARY SCHOOL CAFETERIA,35194 OLD LA HWY 16,REP,64,DENHAM SPRINGS
Livingston,0,01D,N LIVE OAK ELEMENTARY SCHOOL,36605 OUTBACK RD,REP,64,DENHAM SPRINGS
Livingston,0,1/2,SOUTH LIVE OAK ELEMENTARY SCHOOL,8400 CECIL DR,REP,64,DENHAM SPRINGS
Livingston,0,02A,SOUTH LIVE OAK ELEMENTARY SCHOOL,8400 CECIL DR,REP,64,DENHAM SPRINGS
Livingston,0,1/3,FAITH CROSSING UMC,34260 WALKER NORTH RD,REP,64,WALKER
Livingston,0,03A,LEVI MILTON ELEMENTARY SCHOOL,31450 WALKER NORTH RD,REP,64,WALKER
Livingston,0,03B,FAITH CROSSING UMC,34260 WALKER NORTH RD,REP,64,WALKER
Livingston,0,1/4,LIVE OAK MIDDLE SCHOOL,8444 CECIL DR,REP,64,DENHAM SPRINGS
Livingston,0,04A,LIVE OAK MIDDLE SCHOOL,8444 CECIL DR,REP,64,DENHAM SPRINGS
Livingston,0,04B,LIVE OAK MIDDLE SCHOOL,8444 CECIL DR,REP,64,DENHAM SPRINGS
Livingston,0,1/5,LEVI MILTON ELEMENTARY SCHOOL,31450 WALKER NORTH RD,REP,64,WALKER
Livingston,0,05B,LEVI MILTON ELEMENTARY SCHOOL,31450 WALKER NORTH RD,REP,64,WALKER
Livingston,0,05D,LEVI MILTON ELEMENTARY SCHOOL,31450 WALKER NORTH RD,REP,64,WALKER
Livingston,0,39A,EASTSIDE ELEMENTARY SCHOOL,9735 LOCKHART RD,REP,64,DENHAM SPRINGS
Livingston,0,39B,EASTSIDE ELEMENTARY SCHOOL,9735 LOCKHART RD,REP,64,DENHAM SPRINGS
Livingston,0,2/9,FRESHWATER ELEM SCHOOL,1025 COCKERHAM RD,REP,64,DENHAM SPRINGS
Livingston,0,40A,FRESHWATER ELEM SCHOOL,1025 COCKERHAM RD,REP,64,DENHAM SPRINGS
East Baton Rouge,1,4/6,DEPT OF PUBLIC WORKS EAST LOT,1505 CENTRAL THRUWAY,REP,65,BATON ROUGE
East Baton Rouge,2,1/8,GAS UTILITY DISTRICT 1,10633 ZACHARY-DEERFORD RD,REP,65,ZACHARY
East Baton Rouge,2,2/2,GAS UTILITY DISTRICT 1,10633 ZACHARY-DEERFORD RD,REP,65,ZACHARY
East Baton Rouge,3,001 A,BREC JACKSON COMMUNITY PARK,12250 SULLIVAN RD,REP,65,BATON ROUGE
East Baton Rouge,3,001 B,BREC JACKSON COMMUNITY PARK,12250 SULLIVAN RD,REP,65,BATON ROUGE
East Baton Rouge,3,002 A,CORNERSTONE FELLOWSHIP,9611 BLACKWATER ROAD,REP,65,BAKER
East Baton Rouge,3,002 B,CORNERSTONE FELLOWSHIP,9611 BLACKWATER ROAD,REP,65,BAKER
East Baton Rouge,3,006 A,CENTRAL MIDDLE SCHOOL GYM,12656 SULLIVAN RD,REP,65,BATON ROUGE
East Baton Rouge,3,006 B,CENTRAL MIDDLE SCHOOL GYM,12656 SULLIVAN RD,REP,65,BATON ROUGE
East Baton Rouge,3,009 A,ST ALPHONSUS CATHOLIC CHURCH,14040 GREENWELL SPRINGS RD,REP,65,GREENWELL SPRINGS
East Baton Rouge,3,009 B,ST ALPHONSUS CATHOLIC CHURCH,14040 GREENWELL SPRINGS RD,REP,65,GREENWELL SPRINGS
East Baton Rouge,3,012 A,RIVEROAKS ELEM SCHOOL,950 FONTAINBLEAU DR,REP,65,BATON ROUGE
East Baton Rouge,3,012 B,RIVEROAKS ELEM SCHOOL,950 FONTAINBLEAU DR,REP,65,BATON ROUGE
East Baton Rouge,3,014 A,CENTRAL MIDDLE SCHOOL GYM,12656 SULLIVAN RD,REP,65,BATON ROUGE
East Baton Rouge,3,014 B,CENTRAL MIDDLE SCHOOL GYM,12656 SULLIVAN RD,REP,65,BATON ROUGE
East Baton Rouge,3,021 A,SOUTHEAST MIDDLE SCHOOL,15000 S HARRELLS FERRY RD,REP,65,BATON ROUGE
East Baton Rouge,3,021 B,SOUTHEAST MIDDLE SCHOOL,15000 S HARRELLS FERRY RD,REP,65,BATON ROUGE
East Baton Rouge,3,025 A,CENTRAL HIGH SCHOOL,10200 E BROOKSIDE DR,REP,65,BATON ROUGE
East Baton Rouge,3,025 B,CENTRAL HIGH SCHOOL,10200 E BROOKSIDE DR,REP,65,BATON ROUGE
East Baton Rouge,3,026 A,BELLINGRATH HILLS ELEM SCHOOL,6612 AUDUSSON DR,REP,65,GREENWELL SPRINGS
East Baton Rouge,3,026 B,BELLINGRATH HILLS ELEM SCHOOL,6612 AUDUSSON DR,REP,65,GREENWELL SPRINGS
East Baton Rouge,3,030 A,TANGLEWOOD ELEMENTARY SCHOOL,9352 RUSTLING OAKS DR,REP,65,BATON ROUGE
East Baton Rouge,3,030 B,TANGLEWOOD ELEMENTARY SCHOOL,9352 RUSTLING OAKS DR,REP,65,BATON ROUGE
East Baton Rouge,3,2/1,EASTSIDE VOLUNTEER FIRE STA,15094 OLD HAMMOND HWY,REP,65,BATON ROUGE
East Baton Rouge,3,2/6,CORNERSTONE FELLOWSHIP,9611 BLACKWATER ROAD,REP,65,BAKER
East Baton Rouge,3,2/15,BELLINGRATH HILLS ELEM SCHOOL,6612 AUDUSSON DR,REP,65,GREENWELL SPRINGS
East Baton Rouge,3,2/23,DEPT OF PUBLIC WORKS EAST LOT,1505 CENTRAL THRUWAY,REP,65,BATON ROUGE
East Baton Rouge,3,2/27,ZOAR BAPTIST CHURCH (BLDG D),11848 HOOPER RD,REP,65,BATON ROUGE
East Baton Rouge,3,3/1,GREENWELL SPRINGS BAPTIST CHURCH,19421 GREENWELL SPRINGS RD,REP,65,GREENWELL SPRINGS
East Baton Rouge,3,3/12,EASTSIDE VOLUNTEER FIRE STA,15094 OLD HAMMOND HWY,REP,65,BATON ROUGE
East Baton Rouge,1,3/29,FOREST COMMUNITY PARK RECREACTION CENTER,13900 S HARRELLS FERRY RD,REP,66,BATON ROUGE
East Baton Rouge,1,098 A,WEDGEWOOD ELEM SCHOOL,2330 ASPENWOOD DR,REP,66,BATON ROUGE
East Baton Rouge,1,098 B,WEDGEWOOD ELEM SCHOOL,2330 ASPENWOOD DR,REP,66,BATON ROUGE
East Baton Rouge,1,103 A,LAKE SHERWOOD VILLAGE,4101 PLAZA TOWER DR.,REP,66,BATON ROUGE
East Baton Rouge,1,103 B,LAKE SHERWOOD VILLAGE,4101 PLAZA TOWER DR.,REP,66,BATON ROUGE
East Baton Rouge,3,1/10,LUTHERAN CHURCH OF OUR SAVIOR,3555 JONES CREEK RD,REP,66,BATON ROUGE
East Baton Rouge,3,1/16,WOODLAWN MIDDLE SCHOOL,14939 TIGER BEND RD,REP,66,BATON ROUGE
East Baton Rouge,3,019 A,NEW RISING SUN BAPTIST CH,16444 HIGHLAND RD,REP,66,BATON ROUGE
East Baton Rouge,3,019 B,NEW RISING SUN BAPTIST CH,16444 HIGHLAND RD,REP,66,BATON ROUGE
East Baton Rouge,3,1/22,WOODLAWN HIGH SCHOOL,15755 OLD JEFFERSON HWY,REP,66,BATON ROUGE
East Baton Rouge,3,034 A,ST. GEORGE FIRE DEPT. ADMIN OFFICE,14100 AIRLINE HWY.,REP,66,BATON ROUGE
East Baton Rouge,3,034 B,ST. GEORGE FIRE DEPT. ADMIN OFFICE,14100 AIRLINE HWY.,REP,66,BATON ROUGE
East Baton Rouge,3,2/7,WOODLAWN MIDDLE SCHOOL,14939 TIGER BEND RD,REP,66,BATON ROUGE
East Baton Rouge,3,043 A,SHENANDOAH ELEM SCHOOL,16555 APPOMATTOX AVE,REP,66,BATON ROUGE
East Baton Rouge,3,043 B,SHENANDOAH ELEM SCHOOL,16555 APPOMATTOX AVE,REP,66,BATON ROUGE
East Baton Rouge,3,045 A,WOODLAWN HIGH SCHOOL,15755 OLD JEFFERSON HWY,REP,66,BATON ROUGE
East Baton Rouge,3,045 B,WOODLAWN HIGH SCHOOL,15755 OLD JEFFERSON HWY,REP,66,BATON ROUGE
East Baton Rouge,3,047 A,CROSSPOINT BAPTIST CHURCH,14965 AIRLINE HWY,REP,66,BATON ROUGE
East Baton Rouge,3,047 B,CROSSPOINT BAPTIST CHURCH,14965 AIRLINE HWY,REP,66,BATON ROUGE
East Baton Rouge,3,053 A,WOODLAWN MIDDLE SCHOOL,14939 TIGER BEND RD,REP,66,BATON ROUGE
East Baton Rouge,3,053 B,WOODLAWN MIDDLE SCHOOL,14939 TIGER BEND RD,REP,66,BATON ROUGE
East Baton Rouge,3,2/25,BLUEBONNET HIGHLANDS CLUBHOUSE,10557 BLUEBONNET BLVD,REP,66,BATON ROUGE
East Baton Rouge,3,2/28,LUTHERAN CHURCH OF OUR SAVIOR,3555 JONES CREEK RD,REP,66,BATON ROUGE
East Baton Rouge,3,3/3,BLUEBONNET HIGHLANDS CLUBHOUSE,10557 BLUEBONNET BLVD,REP,66,BATON ROUGE
East Baton Rouge,3,3/6,WOODLAWN HIGH SCHOOL,15755 OLD JEFFERSON HWY,REP,66,BATON ROUGE
East Baton Rouge,3,3/7,CROSSPOINT BAPTIST CHURCH,14965 AIRLINE HWY,REP,66,BATON ROUGE
